1, 1, 0.1261538416147232, 156.0990002155304
2, 2, 0.30974358320236206, 136.55000019073486
3, 3, 0.28794872760772705, 149.09899997711182
4, 4, 0.3387179374694824, 160.38499999046326
5, 5, 0.4969230890274048, 141.22300004959106
6, 6, 0.49358972907066345, 150.8329999446869
7, 7, 0.6623076796531677, 149.6800000667572
8, 8, 0.6835897564888, 146.3949999809265
9, 9, 0.6938461661338806, 153.59099984169006
10, 10, 0.7289743423461914, 140.9909999370575
11, 11, 0.6841025352478027, 145.0899999141693
12, 12, 0.7251282334327698, 144.2460000514984
13, 13, 0.7828205227851868, 146.96200013160706
14, 14, 0.7828205227851868, 148.41799998283386
15, 15, 0.7538461685180664, 150.46399998664856
16, 16, 0.813076913356781, 148.02899980545044
17, 17, 0.8025640845298767, 139.69799995422363
18, 18, 0.7833333611488342, 149.45000004768372
19, 19, 0.8069230914115906, 142.32599997520447
20, 20, 0.8341025710105896, 153.99900007247925
21, 21, 0.8482051491737366, 86.0920000076294
22, 22, 0.8251281976699829, 84.86999988555908
23, 23, 0.8294872045516968, 87.50799989700317
24, 24, 0.8425641059875488, 84.46750020980835
25, 25, 0.8366666436195374, 85.69149994850159
26, 26, 0.8458974361419678, 84.51150012016296
27, 27, 0.8556410074234009, 86.23900008201599
28, 28, 0.8453845977783203, 84.14400005340576
29, 29, 0.88692307472229, 86.64199995994568
30, 30, 0.8733333349227905, 84.92599987983704
31, 31, 0.8648717999458313, 86.50099992752075
32, 32, 0.8802564144134521, 84.69199991226196
33, 33, 0.8971794843673706, 86.7519998550415
34, 34, 0.870512843132019, 84.50850009918213
35, 35, 0.8892307877540588, 87.08550000190735
36, 36, 0.8784615397453308, 84.7739999294281
37, 37, 0.8907692432403564, 84.7960000038147
38, 38, 0.8828204870223999, 86.56299996376038
39, 39, 0.8858974575996399, 93.72399997711182
40, 40, 0.906410276889801, 91.04599976539612
41, 41, 0.9158974289894104, 114.57399988174438
42, 42, 0.8958974480628967, 105.7170000076294
43, 43, 0.8948717713356018, 96.09299993515015
44, 44, 0.8974359035491943, 102.2099997997284
45, 45, 0.9048718214035034, 103.63899993896484
46, 46, 0.8917948603630066, 132.62199997901917
47, 47, 0.8938461542129517, 191.4430000782013
48, 48, 0.9066666960716248, 152.60000014305115
49, 49, 0.9215384721755981, 148.80200004577637
50, 50, 0.9061538577079773, 149.1449999809265
51, 51, 0.912051260471344, 149.7350001335144
52, 52, 0.8989743590354919, 146.59500002861023
53, 53, 0.9192307591438293, 150.1340000629425
54, 54, 0.9094871878623962, 147.80400013923645
55, 55, 0.9225640892982483, 149.2020001411438
56, 56, 0.9179487228393555, 147.4079999923706
57, 57, 0.9084615111351013, 147.48599982261658
58, 58, 0.9215384721755981, 149.97100019454956
59, 59, 0.9197435975074768, 145.0310001373291
60, 60, 0.9194871783256531, 147.92399978637695
61, 61, 0.9210256338119507, 144.58899998664856
62, 62, 0.9094871878623962, 143.91100001335144
63, 63, 0.9233333468437195, 144.78200006484985
64, 64, 0.9274358749389648, 144.34599995613098
65, 65, 0.9284615516662598, 148.57100009918213
66, 66, 0.9341025352478027, 149.14099979400635
67, 67, 0.9294871687889099, 151.1010000705719
68, 68, 0.9279487133026123, 145.489000082016
69, 69, 0.9189743399620056, 142.6579999923706
70, 70, 0.9294871687889099, 148.16300010681152
71, 71, 0.9238461256027222, 144.34799981117249
72, 72, 0.9215384721755981, 144.4340000152588
73, 73, 0.9328204989433289, 144.35999989509583
74, 74, 0.9297435879707336, 145.16100001335144
75, 75, 0.9317948818206787, 145.1289999485016
76, 76, 0.9294871687889099, 144.8989999294281
77, 77, 0.9394871592521667, 149.12600016593933
78, 78, 0.9333333373069763, 145.2220001220703
79, 79, 0.9248718023300171, 162.76200008392334
80, 80, 0.9279487133026123, 159.71200013160706
81, 81, 0.9399999976158142, 160.51399993896484
82, 82, 0.9307692050933838, 155.82999992370605
83, 83, 0.9361538290977478, 159.742999792099
84, 84, 0.9374359250068665, 168.40400004386902
85, 85, 0.9274358749389648, 157.15499997138977
86, 86, 0.942307710647583, 160.05299997329712
87, 87, 0.9407692551612854, 148.49799990653992
88, 88, 0.9356410503387451, 153.80800008773804
89, 89, 0.9338461756706238, 155.4800000190735
90, 90, 0.942307710647583, 154.3050000667572
91, 91, 0.9335897564888, 145.54099988937378
92, 92, 0.9379487037658691, 145.03000020980835
93, 93, 0.936923086643219, 154.39100003242493
94, 94, 0.9441025853157043, 172.64599990844727
95, 95, 0.9435897469520569, 170.9449999332428
96, 96, 0.9397435784339905, 169.17300009727478
97, 97, 0.9435897469520569, 169.86800003051758
98, 98, 0.9335897564888, 164.1289999485016
99, 99, 0.9428204894065857, 167.49300003051758
100, 100, 0.9394871592521667, 168.8069999217987
